aX,aY,aZ,gX,gY,gZ
1.377,1.351,-0.253,-52.063,-216.797,87.585
0.967,1.429,-0.202,-46.509,-184.326,39.185
0.711,1.228,-0.207,-47.363,-138.428,-53.101
0.273,0.275,-0.204,-58.533,-126.953,-66.040
0.002,-0.188,-0.240,-58.228,-119.568,-57.312
-0.942,-0.475,-0.335,-0.854,-141.357,-50.964
-1.534,-0.520,-0.032,-0.122,-179.993,-27.710
-2.023,-0.488,0.617,-18.616,-274.170,47.791
-2.167,0.036,2.178,-9.583,-313.538,65.247
-1.708,0.445,2.939,-27.710,-356.140,106.567
0.123,1.325,4.000,-44.250,-346.008,133.911
1.390,1.402,3.970,-121.582,-148.743,70.923
1.082,-0.039,1.539,-180.908,27.405,-23.010
-0.265,-0.718,0.075,-215.576,143.738,-70.435
-1.034,-0.719,-0.655,-165.100,51.331,50.842
-0.519,0.508,-0.026,-85.632,-28.931,85.815
-0.124,0.789,0.502,38.208,-60.974,22.156
0.465,0.493,1.101,41.992,-46.082,4.211
0.570,0.436,1.174,-5.615,-1.038,21.423
0.389,0.568,0.989,-32.410,19.470,34.485
0.231,0.595,0.791,-43.335,37.292,37.109
0.035,0.654,0.552,4.761,62.012,5.615
-0.203,0.829,0.249,35.156,56.641,-11.108
-0.148,0.867,0.296,47.302,21.851,-15.320
0.077,0.943,0.636,41.077,9.705,-12.024
0.175,0.956,0.787,35.583,7.141,-12.024
0.237,0.923,0.875,45.227,30.396,-35.706
0.234,0.797,0.885,65.002,51.514,-59.937
0.173,0.731,0.830,109.009,85.022,-106.384
0.100,0.675,0.690,117.493,88.074,-113.770
0.106,0.690,0.671,116.638,83.923,-111.206
0.115,0.726,0.673,106.445,72.083,-99.365
0.193,0.704,0.734,99.731,67.322,-92.896
0.258,0.626,0.783,107.422,72.632,-96.069
0.371,0.539,0.837,124.695,83.679,-108.093
0.412,0.559,0.841,146.790,104.858,-124.878
0.531,0.627,0.866,137.756,109.924,-117.859
0.589,0.615,0.907,113.586,113.342,-100.159
0.609,0.554,0.961,52.246,126.465,-63.843
0.563,0.381,1.043,35.522,135.742,-55.847
0.561,0.288,1.054,48.950,148.804,-62.622
0.649,0.103,0.947,73.853,152.222,-78.369
0.684,0.038,0.850,98.083,153.198,-93.445
0.690,0.010,0.776,104.248,139.221,-79.712
0.661,0.077,0.748,84.412,128.723,-51.392
0.651,0.133,0.752,47.363,112.183,-7.629
0.719,0.220,0.689,48.584,106.445,-8.606
0.784,0.232,0.625,70.923,99.915,-31.616
0.847,0.145,0.485,80.750,99.487,-43.396
0.808,0.094,0.432,86.365,97.656,-48.706
0.764,0.068,0.425,81.665,85.022,-28.931
0.760,0.182,0.479,75.684,78.247,-12.451
0.823,0.298,0.512,64.331,79.956,-3.479
0.969,0.394,0.485,62.134,90.454,-19.775
0.992,0.316,0.411,63.354,101.196,-42.786
0.970,0.181,0.328,75.195,107.666,-69.519
0.859,-0.046,0.246,86.609,102.295,-68.665
0.811,-0.075,0.231,97.168,88.806,-49.438
0.788,0.005,0.175,87.097,83.130,-33.691
0.866,0.087,0.137,69.824,78.369,-17.700
0.969,0.140,0.088,35.522,83.984,-7.629
1.012,0.027,-0.008,26.062,92.102,-12.695
0.948,-0.046,-0.041,34.119,93.323,-17.700
0.808,-0.023,-0.109,46.570,85.083,-17.456
0.786,0.061,-0.161,44.800,65.613,-7.202
0.854,0.198,-0.152,27.588,59.875,0.244
0.927,0.228,-0.111,8.362,60.242,3.784
0.971,0.202,-0.089,-17.761,73.486,-6.836
0.916,0.033,-0.164,-16.174,74.036,-17.029
0.868,-0.029,-0.211,5.981,54.932,-25.879
0.841,-0.056,-0.243,12.756,44.189,-22.644
0.866,-0.026,-0.253,-9.644,32.837,-1.404
0.977,-0.029,-0.148,-36.621,32.410,14.343
1.026,-0.063,-0.091,-56.702,34.790,24.841
1.043,-0.094,-0.081,-43.884,36.804,16.418
1.027,-0.124,-0.157,-21.606,31.860,7.935
1.036,-0.120,-0.196,7.507,10.803,19.775
1.111,-0.046,-0.180,0.000,-1.099,45.166
1.175,0.050,-0.147,-54.626,-7.202,108.765
1.297,0.246,-0.113,-67.383,3.174,111.389
1.266,0.297,-0.176,-52.673,19.897,84.778
1.171,0.323,-0.292,13.123,40.649,12.207
0.994,0.374,-0.482,33.325,37.048,-2.563
0.961,0.406,-0.516,35.461,20.508,-1.038
0.940,0.420,-0.495,28.381,14.587,1.282
0.939,0.384,-0.447,22.766,9.094,1.160
0.944,0.329,-0.377,23.437,-2.441,-5.798
0.962,0.183,-0.206,28.931,-7.141,-11.353
0.968,0.118,-0.130,36.987,-13.428,-15.503
0.997,0.054,-0.002,32.898,-13.855,-11.108
1.010,0.043,0.044,15.686,-9.827,1.282
1.025,0.052,0.095,12.634,-8.240,3.479
1.027,0.081,0.104,14.648,-7.019,1.892
1.026,0.113,0.100,20.691,-3.662,-7.141
1.015,0.147,0.068,20.020,-1.282,-10.986
1.008,0.152,0.044,9.705,4.456,-13.794
0.990,0.157,-0.001,2.747,6.592,-13.245
0.988,0.148,-0.016,-1.892,7.324,-12.939
0.992,0.130,-0.026,0.671,6.165,-16.541
0.996,0.082,-0.033,3.662,5.615,-18.799
0.997,0.059,-0.029,3.906,3.479,-16.907
1.010,0.041,-0.006,0.183,2.502,-12.329
1.016,0.045,0.009,-4.333,2.625,-6.165
1.022,0.054,0.025,-2.808,2.991,-5.859
1.023,0.053,0.024,-0.671,3.296,-5.981
1.022,0.046,0.018,2.563,3.845,-6.897
1.012,0.037,0.002,2.380,4.517,-6.592
1.005,0.039,-0.005,-0.793,6.287,-5.127
0.991,0.040,-0.022,-1.221,6.531,-4.883
0.985,0.042,-0.033,-0.671,6.226,-5.005
0.981,0.056,-0.043,-0.061,5.188,-5.005

1.296,0.952,-0.697,-148.560,-60.364,153.870
1.207,0.958,-0.901,-154.358,-42.664,106.079
1.142,0.776,-1.242,-161.560,-51.636,100.403
1.187,0.683,-1.340,-154.541,-97.473,118.408
1.275,0.698,-1.400,-132.874,-129.517,127.808
1.282,0.747,-1.393,-107.666,-163.879,134.277
1.281,0.791,-1.409,-70.374,-227.295,141.357
1.355,0.831,-1.456,-63.782,-254.944,143.982
1.348,0.838,-1.403,-44.678,-288.452,132.507
0.876,0.988,-1.167,-21.179,-288.757,107.422
0.472,1.085,-1.056,13.672,-271.057,12.756
-0.523,0.820,-0.661,5.188,-261.230,-47.180
-1.157,0.352,-0.217,-26.794,-258.850,-92.224
-1.794,-0.303,0.338,-111.206,-310.181,-35.645
-2.451,-1.091,1.412,-96.252,-357.849,39.185
-2.693,-0.976,2.031,17.578,-419.434,116.089
-2.753,0.643,3.608,42.664,-453.430,155.945
-1.676,1.998,4.000,-75.195,-502.747,263.489
2.379,2.665,3.919,-181.335,-394.043,220.520
2.348,1.072,2.878,-257.141,-148.682,51.514
0.398,-0.779,0.887,-278.503,226.868,-141.663
-1.900,-1.191,-1.750,-221.924,144.165,-32.288
-1.295,-0.227,-1.193,-18.860,-120.850,95.642
0.067,0.834,0.906,39.856,-148.315,68.298
0.539,0.821,1.474,1.221,-75.500,32.837
0.567,0.549,1.491,-24.170,-18.188,18.860
0.286,0.545,1.170,-30.273,27.527,5.920
0.088,0.599,0.846,-15.869,59.570,-4.517
-0.067,0.722,0.402,1.526,63.721,-10.986
-0.173,0.817,0.285,34.912,58.044,-21.606
-0.208,1.018,0.345,31.189,42.847,-13.855
-0.138,1.079,0.477,19.836,28.748,-5.371
-0.057,1.085,0.607,12.634,25.696,-15.747
0.066,0.961,0.768,23.804,37.903,-35.400
0.065,0.892,0.786,67.566,65.430,-76.782
0.110,0.828,0.797,92.285,72.388,-93.262
0.142,0.816,0.812,113.892,77.881,-107.788
0.156,0.817,0.820,134.399,84.534,-122.620
0.185,0.747,0.858,130.310,83.801,-120.972
0.201,0.628,0.903,118.530,85.876,-122.131
0.192,0.353,0.993,118.164,90.149,-124.207
0.212,0.351,1.005,132.629,88.562,-104.980
0.365,0.544,1.077,145.569,83.557,-90.637
0.423,0.626,1.156,161.377,83.008,-86.121
0.442,0.660,1.221,177.673,99.792,-101.990
0.388,0.620,1.142,163.757,113.525,-106.934
0.390,0.546,1.003,89.050,130.493,-84.534
0.539,0.365,0.743,50.903,128.906,-61.035
0.595,0.331,0.708,29.968,122.192,-37.537
0.592,0.361,0.722,47.424,106.140,-12.390
0.503,0.587,0.797,70.679,99.121,-12.207
0.507,0.686,0.830,106.934,100.586,-40.833
0.600,0.632,0.743,118.042,113.220,-69.214
0.667,0.465,0.601,125.854,125.427,-97.534
0.714,0.275,0.487,121.460,127.563,-107.422
0.700,0.054,0.455,110.291,120.972,-90.210
0.651,0.068,0.507,98.877,106.018,-51.880
0.611,0.221,0.581,101.379,100.220,-43.335
0.661,0.249,0.558,106.445,97.473,-46.631
0.764,0.212,0.458,109.375,103.516,-67.322
0.900,0.018,0.239,95.032,109.497,-66.345
0.875,-0.075,0.231,35.461,113.220,-30.334
0.775,-0.195,0.381,11.902,109.680,-9.705
0.747,-0.214,0.440,33.264,98.267,-1.343
0.749,-0.083,0.347,68.359,91.003,-9.277
0.793,0.028,0.282,96.252,82.458,-15.442
0.862,0.095,0.265,104.553,72.693,-26.123
0.935,0.065,0.342,94.727,77.515,-34.424
0.916,0.018,0.327,67.383,99.854,-45.044
0.837,-0.099,0.235,57.129,107.666,-45.288
0.808,-0.142,0.182,56.641,109.558,-45.593
0.795,-0.163,0.138,78.857,98.328,-46.875
0.856,-0.169,0.060,89.539,92.102,-44.678
0.896,-0.177,0.039,97.168,87.036,-37.781
0.910,-0.150,-0.023,89.600,87.158,-29.541
0.908,-0.139,-0.031,47.363,83.679,10.010
0.969,-0.115,-0.072,34.912,80.933,25.452
0.998,-0.058,-0.133,39.490,77.087,28.931
1.014,0.052,-0.208,63.416,69.763,22.400
1.011,0.226,-0.323,65.979,69.031,16.785
0.995,0.244,-0.354,54.138,65.674,7.996
1.012,0.255,-0.365,42.908,60.364,8.850
1.043,0.247,-0.393,36.194,53.711,6.714
1.070,0.215,-0.442,38.513,40.833,-8.301
1.113,0.121,-0.505,35.034,34.729,-9.827
1.147,0.072,-0.484,15.503,19.409,0.610
1.198,0.028,-0.387,3.540,11.597,8.118
1.204,0.011,-0.328,-8.240,5.676,16.541
1.189,-0.014,-0.289,-15.991,3.235,25.269
1.114,-0.111,-0.246,-10.010,3.235,22.522
1.086,-0.150,-0.223,4.578,-4.211,23.987
1.082,-0.085,-0.134,7.751,-10.620,30.212
1.092,-0.014,-0.078,1.465,-14.771,41.931
1.073,0.086,-0.033,-6.287,-9.644,42.786
1.036,0.106,-0.041,-13.855,-2.136,39.795
0.986,0.117,-0.057,-19.592,8.606,28.137
0.918,0.111,-0.086,-17.212,8.606,22.217
0.906,0.089,-0.100,-9.827,4.272,14.160
0.892,0.030,-0.127,-7.019,1.892,12.207
0.885,0.007,-0.132,-8.362,-4.944,13.550
0.891,-0.002,-0.095,-10.986,-9.460,16.541
0.910,0.012,-0.056,-11.292,-13.855,18.555
0.935,0.028,-0.021,-5.188,-17.273,15.381
0.973,0.059,0.008,-1.343,-15.869,11.414
0.979,0.066,0.012,5.432,-12.390,2.075
0.993,0.076,0.016,5.188,-11.536,-0.427
1.003,0.075,0.019,1.099,-10.742,-1.038
1.010,0.064,0.021,-10.071,-7.935,-0.854
1.006,0.026,0.002,-13.550,-6.287,-0.427
1.000,0.005,-0.003,-12.268,-6.042,-0.549
1.010,-0.021,0.005,-6.470,-7.507,-1.709
1.021,-0.017,0.004,4.272,-9.521,-3.479
1.031,-0.007,0.006,5.127,-8.911,-3.784
1.029,-0.007,0.004,4.089,-7.629,-3.601
1.022,-0.002,-0.001,-0.244,-4.456,-1.648
1.007,0.027,-0.009,-2.625,-3.113,-0.916
1.000,0.037,-0.009,-3.601,-2.441,-2.625
0.992,0.034,-0.004,-1.221,-2.930,-4.517
0.992,0.024,0.001,4.395,-5.249,-6.104

1.243,0.831,-0.621,-156.982,-45.654,143.860
1.219,0.848,-0.735,-197.998,-51.147,143.433
1.164,0.839,-0.955,-212.585,-57.983,144.226
1.151,0.841,-1.028,-245.422,-89.416,161.133
1.293,0.780,-1.079,-255.615,-109.985,167.297
1.408,0.710,-1.075,-251.221,-125.732,161.987
1.503,0.628,-1.070,-208.984,-125.671,131.104
1.506,0.425,-1.070,-193.909,-116.272,124.451
1.371,0.341,-1.075,-169.922,-109.802,130.798
0.941,0.168,-1.016,-145.508,-116.760,129.822
0.703,0.069,-0.960,-77.332,-148.010,114.319
0.231,-0.170,-0.782,-57.983,-170.471,115.662
-0.054,-0.337,-0.632,-50.659,-191.589,132.996
-0.481,-0.541,-0.412,-21.118,-219.299,190.552
-1.784,-0.785,0.361,20.386,-228.882,216.492
-2.518,-0.659,1.008,123.230,-281.128,267.700
-3.222,0.561,2.918,145.264,-336.731,290.405
-2.635,1.633,3.792,123.047,-456.299,308.533
1.090,3.659,4.000,98.022,-459.045,290.527
3.189,3.177,3.899,73.303,-376.160,197.083
3.349,1.409,2.967,-56.274,81.421,-150.269
-0.804,-1.574,-0.526,-136.597,235.840,-154.114
-1.789,-1.071,-1.323,-134.583,48.462,130.005
-0.940,1.174,-0.358,-37.659,-61.768,132.996
-0.421,1.435,0.250,88.501,-83.801,-50.537
0.394,0.739,0.964,65.247,-71.594,-64.697
0.657,0.586,1.172,23.682,-59.082,-34.790
0.678,0.644,1.246,-32.715,-7.996,14.832
0.266,0.781,0.901,-37.231,19.836,8.545
0.061,0.744,0.622,-1.831,51.880,-38.147
-0.155,0.668,0.321,20.020,54.443,-55.847
-0.157,0.741,0.321,30.945,47.119,-58.044
-0.068,0.814,0.404,20.142,15.991,-36.316
0.161,0.816,0.641,17.822,11.536,-36.133
0.202,0.800,0.710,36.621,34.424,-62.073
0.185,0.840,0.745,57.007,50.232,-83.862
0.181,0.889,0.729,98.206,67.383,-120.605
0.223,0.919,0.713,105.103,67.627,-127.014
0.258,0.883,0.718,103.516,65.857,-127.930
0.297,0.815,0.724,93.933,66.345,-127.747
0.312,0.645,0.727,92.102,69.580,-128.662
0.309,0.590,0.728,98.389,71.350,-131.470
0.388,0.588,0.754,104.980,68.970,-128.418
0.461,0.604,0.789,112.000,66.833,-124.146
0.535,0.595,0.833,128.235,70.984,-123.840
0.597,0.431,0.959,140.442,79.102,-133.972
0.577,0.300,0.984,177.368,104.553,-172.913
0.517,0.168,0.895,188.660,112.000,-179.138
0.556,0.163,0.845,182.251,108.765,-159.302
0.629,0.165,0.824,133.728,92.896,-82.703
0.733,0.161,0.871,116.028,90.698,-58.777
0.735,0.179,0.908,121.155,105.957,-61.584
0.663,0.246,0.911,134.094,118.347,-78.674
0.654,0.221,0.824,143.127,126.953,-95.947
0.665,0.138,0.723,129.639,123.413,-93.811
0.683,-0.063,0.630,110.168,115.784,-69.885
0.689,-0.120,0.608,82.703,105.835,-12.878
0.709,-0.047,0.554,86.914,103.394,2.258
0.730,0.070,0.525,109.253,96.191,-3.357
0.855,0.216,0.429,108.826,94.360,-11.292
0.892,0.168,0.362,95.642,96.375,-15.747
0.886,0.055,0.327,49.866,102.356,-2.319
0.828,-0.152,0.373,34.485,103.333,11.597
0.815,-0.156,0.354,39.978,100.647,29.724
0.859,0.014,0.282,52.063,93.628,34.973
0.897,0.135,0.262,60.303,85.327,39.185
0.945,0.242,0.238,48.218,77.881,40.833
0.991,0.295,0.260,30.212,84.717,35.339
0.959,0.244,0.286,12.512,109.314,6.958
0.815,0.120,0.211,20.508,116.028,-11.353
0.783,0.097,0.134,33.203,115.540,-24.963
0.797,0.092,0.060,37.415,105.225,-24.170
0.858,0.069,-0.098,21.851,104.858,-13.062
0.879,0.031,-0.158,-24.414,113.770,15.320
0.834,-0.053,-0.173,-40.283,118.225,23.987
0.787,-0.065,-0.221,-44.800,118.469,27.100
0.760,-0.059,-0.273,-22.583,95.154,23.499
0.797,0.061,-0.344,-2.136,79.712,17.822
0.840,0.141,-0.365,23.254,58.350,1.404
0.942,0.190,-0.285,21.118,52.795,-4.822
0.956,0.185,-0.261,-1.648,54.871,-7.019
0.934,0.106,-0.305,-7.080,56.702,-12.390
0.924,0.062,-0.350,-0.977,56.030,-24.475
0.929,0.061,-0.384,27.954,42.969,-45.349
1.027,0.166,-0.360,36.621,31.311,-45.166
1.121,0.234,-0.314,32.837,16.174,-35.461
1.269,0.314,-0.278,23.987,21.973,-34.790
1.281,0.283,-0.323,6.165,49.500,-44.250
1.161,0.197,-0.517,4.028,61.218,-48.279
1.079,0.178,-0.625,5.859,66.589,-48.096
1.016,0.159,-0.701,13.184,53.467,-34.180
0.964,0.111,-0.697,16.418,37.903,-22.278
0.971,0.100,-0.632,19.409,7.568,0.671
0.992,0.123,-0.460,19.226,-1.282,6.775
1.000,0.129,-0.376,16.479,-5.920,9.583
1.006,0.119,-0.301,5.737,-8.728,11.963
1.008,0.060,-0.190,1.892,-9.644,11.169
1.009,0.014,-0.153,-1.709,-11.963,9.094
1.009,-0.088,-0.107,-3.357,-12.085,10.132
0.999,-0.119,-0.110,-1.892,-9.399,11.353
0.970,-0.122,-0.141,0.916,-7.874,10.559
0.954,-0.106,-0.157,3.418,-6.714,10.132
0.939,-0.083,-0.173,8.789,-7.996,10.376
0.934,-0.017,-0.190,12.329,-10.498,10.254
0.944,0.020,-0.182,15.381,-14.648,11.475
0.986,0.082,-0.141,13.855,-14.526,11.841
0.996,0.095,-0.129,9.216,-10.010,6.348
0.991,0.084,-0.126,6.348,-7.690,2.991
0.992,0.062,-0.124,3.235,-6.165,1.160
0.995,0.033,-0.125,-0.366,-4.272,-0.916
0.996,-0.015,-0.130,-0.427,-3.906,-1.160
0.994,-0.028,-0.131,1.587,-4.333,-1.160
0.989,-0.033,-0.132,2.747,-4.333,-2.014
0.991,-0.026,-0.131,1.831,-2.136,-2.625
0.989,-0.013,-0.141,-0.427,-0.427,-2.075
0.982,-0.018,-0.151,-2.258,0.732,-1.465
0.976,-0.026,-0.162,-1.465,-0.305,-0.244
0.980,-0.027,-0.165,1.282,-2.197,0.061
0.986,-0.013,-0.158,6.836,-6.165,0.854

1.229,0.725,-0.904,-100.891,-102.966,231.384
1.256,0.835,-0.962,-155.640,-110.535,272.217
1.302,1.043,-1.091,-165.649,-106.201,271.484
1.309,1.138,-1.206,-165.344,-94.788,236.999
1.248,1.274,-1.477,-162.415,-98.755,218.933
1.179,1.292,-1.557,-160.828,-114.868,210.876
1.109,1.234,-1.576,-153.198,-174.194,202.148
0.946,0.978,-1.529,-134.949,-203.979,185.242
0.791,0.891,-1.495,-112.610,-239.319,149.597
0.229,0.713,-1.388,-116.150,-245.605,127.991
-0.228,0.538,-1.246,-118.835,-267.639,81.787
-1.136,0.073,-0.665,-114.014,-289.429,88.074
-1.616,-0.095,-0.241,-98.694,-309.937,109.314
-2.747,-0.265,1.059,-46.082,-346.497,163.452
-3.251,-0.155,2.071,-19.531,-369.141,186.218
-3.340,0.202,3.225,-3.479,-457.214,212.341
-0.776,1.782,4.000,-25.574,-509.705,268.738
2.072,2.560,4.000,-50.659,-387.268,269.287
2.894,0.304,2.395,-73.120,-85.510,60.974
-0.114,-1.282,0.102,-165.161,249.939,-29.175
-2.374,-0.178,-1.572,-152.893,102.051,129.517
-1.307,0.870,-0.601,-61.523,-61.707,179.016
-0.166,1.082,0.419,91.492,-129.639,20.874
0.842,0.479,1.161,82.764,-86.243,-7.263
0.677,0.635,1.104,17.395,-3.174,28.198
0.310,1.019,0.877,-0.793,17.334,30.273
0.214,0.931,0.751,-0.183,32.654,9.583
0.075,0.852,0.585,20.325,53.894,-34.546
-0.161,0.875,0.312,20.691,51.147,-36.804
-0.221,0.894,0.288,15.747,29.846,-29.968
-0.186,1.004,0.363,15.320,16.907,-27.710
-0.071,1.044,0.472,28.748,4.761,-42.175
0.112,1.061,0.679,37.964,12.817,-58.655
0.180,1.050,0.721,45.532,28.259,-74.158
0.232,1.010,0.744,67.322,60.974,-106.201
0.196,0.963,0.741,80.933,75.195,-124.695
0.121,0.982,0.667,96.375,91.309,-149.658
0.068,0.948,0.513,102.417,91.187,-159.546
0.082,0.875,0.493,111.023,88.501,-172.363
0.095,0.794,0.497,131.775,82.825,-202.698
0.158,0.672,0.566,139.771,78.064,-209.045
0.232,0.656,0.617,142.395,68.115,-191.528
0.452,0.710,0.724,138.611,64.270,-172.058
0.556,0.732,0.783,134.827,62.439,-155.396
0.623,0.708,0.846,142.395,73.120,-158.813
0.583,0.555,0.956,154.968,84.717,-176.575
0.540,0.463,0.968,168.518,100.342,-197.449
0.622,0.285,0.950,161.011,100.525,-183.289
0.743,0.249,0.950,147.705,98.022,-153.442
0.842,0.255,0.963,132.019,100.342,-105.164
0.834,0.323,1.026,137.695,108.704,-104.736
0.746,0.346,1.009,160.461,131.531,-141.602
0.585,0.175,0.787,166.626,138.672,-165.039
0.594,0.003,0.602,149.292,132.996,-162.659
0.671,-0.285,0.397,128.479,121.094,-127.747
0.674,-0.335,0.395,109.680,108.398,-84.473
0.654,-0.311,0.395,101.990,97.290,-33.264
0.595,-0.150,0.355,110.840,97.107,-33.997
0.612,-0.059,0.309,122.559,88.318,-57.251
0.756,-0.012,0.254,111.877,83.069,-62.744
0.808,-0.090,0.281,92.407,82.275,-61.157
0.816,-0.222,0.326,77.209,86.121,-62.256
0.782,-0.351,0.337,94.788,86.426,-72.632
0.784,-0.287,0.319,124.512,86.426,-91.553
0.832,-0.209,0.142,106.812,91.492,-82.153
0.835,-0.285,-0.004,21.912,103.943,-15.564
0.833,-0.527,-0.163,-9.155,102.051,21.057
0.827,-0.550,-0.164,-19.775,92.529,51.880
0.841,-0.466,-0.153,3.540,61.096,86.182
0.948,-0.096,-0.192,23.499,45.105,85.754
1.043,0.088,-0.200,48.584,25.146,63.843
1.186,0.335,-0.245,46.387,25.696,51.636
1.212,0.339,-0.244,9.399,39.795,39.246
1.153,0.173,-0.189,-13.489,49.438,41.870
1.096,0.102,-0.192,-28.076,55.542,46.265
1.056,0.068,-0.216,-25.513,50.842,42.969
1.048,0.042,-0.236,-15.259,43.884,33.936
1.058,0.028,-0.219,0.610,32.776,16.479
1.099,0.006,-0.115,-2.869,31.677,17.395
1.101,0.006,-0.085,-14.282,35.400,24.292
1.082,-0.005,-0.086,-48.950,48.096,42.542
1.052,-0.110,-0.089,-61.096,51.819,48.889
1.057,-0.182,-0.101,-48.157,51.636,40.222
1.043,-0.257,-0.116,-25.330,46.509,25.269
1.048,-0.266,-0.086,-5.737,33.936,27.527
1.122,-0.250,0.018,-18.921,31.494,52.979
1.146,-0.167,0.015,-33.081,34.790,75.928
1.144,-0.060,-0.043,-31.616,51.636,73.059
1.059,0.135,-0.267,-15.198,56.580,53.040
1.004,0.216,-0.359,20.020,48.706,19.226
0.957,0.314,-0.393,27.527,41.687,14.648
0.967,0.325,-0.364,24.719,35.156,17.517
0.959,0.346,-0.370,19.165,35.767,17.517
0.933,0.349,-0.398,15.076,35.400,14.465
0.910,0.345,-0.410,18.127,24.841,1.770
0.904,0.304,-0.357,17.883,17.700,-1.953
0.912,0.247,-0.317,-2.869,13.245,8.423
0.906,0.102,-0.296,-14.526,13.855,17.395
0.889,0.066,-0.305,-18.311,12.329,21.790
0.875,0.061,-0.305,-3.357,0.732,13.489
0.893,0.084,-0.242,6.836,-6.470,6.836
0.915,0.094,-0.198,19.531,-15.381,-3.357
0.950,0.108,-0.140,19.653,-16.541,-5.859
0.960,0.104,-0.126,2.686,-14.160,3.967
0.984,0.077,-0.101,-4.456,-12.756,9.338
1.004,0.074,-0.087,-3.662,-12.024,8.362
1.019,0.081,-0.076,9.277,-10.986,-4.456
1.027,0.084,-0.071,12.878,-9.949,-8.972
1.030,0.080,-0.072,7.996,-6.775,-6.836
1.026,0.069,-0.093,2.197,-4.272,-2.197
1.014,0.067,-0.112,-2.808,-0.427,2.197
0.993,0.078,-0.137,-1.587,-0.061,1.343
0.981,0.087,-0.144,0.671,-0.366,-0.793
0.972,0.089,-0.148,2.808,-2.014,-4.517
0.972,0.069,-0.143,1.709,-2.747,-4.150
0.975,0.058,-0.139,-0.122,-2.930,-2.991
0.975,0.045,-0.132,-0.061,-2.991,-2.441
0.974,0.046,-0.128,2.625,-3.723,-1.709
0.970,0.055,-0.126,5.493,-4.150,-3.723

1.384,0.808,-0.659,-100.647,-61.951,114.258
1.434,0.830,-0.754,-179.016,-68.359,176.880
1.531,0.753,-0.980,-200.012,-76.599,197.876
1.558,0.679,-1.139,-186.951,-101.440,210.083
1.576,0.642,-1.472,-169.617,-123.169,220.337
1.510,0.751,-1.542,-158.081,-152.588,242.187
1.428,0.863,-1.518,-139.648,-222.473,277.222
1.359,0.917,-1.342,-119.995,-242.371,258.301
1.251,0.914,-1.260,-122.498,-225.403,188.354
0.539,0.655,-1.098,-148.621,-204.590,161.255
-0.120,0.316,-0.975,-143.860,-200.256,141.174
-1.674,-0.400,-0.531,-95.520,-225.037,147.705
-2.454,-0.560,-0.003,-32.654,-260.925,156.372
-3.210,-0.537,0.937,71.228,-371.643,161.377
-3.794,0.085,3.553,79.285,-442.871,172.424
-2.776,1.113,4.000,42.969,-578.735,318.542
2.914,3.523,4.000,23.865,-539.978,358.765
3.954,2.558,3.549,-92.102,92.651,-84.290
-1.467,-1.750,-0.689,-195.740,344.727,-211.243
-2.906,-1.615,-2.236,-245.850,298.706,-75.684
-2.328,-0.097,-2.033,-42.419,-88.684,140.747
-0.135,1.323,0.377,62.317,-150.208,56.641
0.597,0.882,1.060,53.223,-95.093,-27.039
0.640,0.715,1.197,7.751,-44.922,-4.089
0.381,0.879,1.029,-59.387,10.498,29.175
-0.064,0.633,0.410,-55.237,28.198,7.507
-0.216,0.519,0.139,-28.442,36.682,-19.592
-0.244,0.548,0.067,25.269,16.541,-32.898
-0.156,0.782,0.185,34.363,3.479,-30.090
-0.052,0.825,0.303,12.695,-18.311,-14.038
0.231,0.858,0.690,7.019,-18.005,-12.695
0.284,0.915,0.782,19.165,16.602,-40.405
0.249,0.950,0.700,29.114,37.842,-61.584
0.226,0.928,0.639,43.457,54.504,-82.336
0.204,0.913,0.590,72.327,70.618,-113.586
0.177,0.891,0.518,79.102,72.266,-124.023
0.176,0.861,0.503,84.534,69.885,-133.484
0.231,0.756,0.510,90.881,67.505,-136.475
0.256,0.671,0.530,101.135,66.589,-143.555
0.268,0.567,0.556,132.812,72.632,-171.082
0.268,0.410,0.604,150.818,77.515,-182.617
0.302,0.403,0.631,176.453,80.811,-180.115
0.476,0.472,0.749,186.096,83.008,-175.354
0.542,0.510,0.812,199.585,88.623,-179.321
0.583,0.521,0.841,236.389,104.919,-215.271
0.654,0.432,0.842,242.981,111.572,-229.309
0.694,0.357,0.863,207.336,113.342,-202.454
0.808,0.216,0.961,176.697,111.816,-165.894
0.852,0.176,1.019,131.287,114.807,-96.741
0.882,0.208,1.022,126.221,122.192,-82.336
0.854,0.240,0.954,130.310,131.531,-84.534
0.838,0.236,0.822,142.151,142.700,-113.281
0.831,0.080,0.548,135.315,142.761,-116.699
0.806,-0.001,0.510,92.834,130.188,-78.552
0.758,-0.026,0.485,73.242,123.047,-51.636
0.775,-0.004,0.452,63.049,116.516,-31.555
0.829,0.031,0.391,75.745,101.685,-22.156
0.957,0.109,0.244,88.074,93.689,-28.625
0.994,0.112,0.214,80.322,87.219,-32.043
0.958,0.012,0.250,60.974,91.370,-24.780
0.896,-0.066,0.289,42.542,96.924,-16.541
0.845,-0.126,0.317,37.842,98.206,-10.925
0.823,-0.088,0.211,48.523,92.834,-10.681
0.849,-0.052,0.161,53.833,75.989,-4.578
0.866,-0.035,0.188,45.105,72.205,0.061
0.835,-0.050,0.238,12.878,77.515,10.986
0.772,-0.093,0.194,-5.127,82.886,18.799
