"aX","aY","aZ","gX","gY","gZ"
0.625,0.855,-0.095,-4.761,6.470,-2.563
0.631,0.865,-0.106,-3.845,6.836,-4.272
0.636,0.871,-0.120,-0.244,5.066,-8.484
0.637,0.871,-0.123,0.244,3.479,-11.292
0.636,0.869,-0.110,-1.526,1.709,-16.418
0.638,0.868,-0.078,-2.808,3.174,-17.700
0.644,0.870,-0.065,-3.540,5.310,-18.555
0.642,0.869,-0.037,-1.648,6.287,-21.912
0.635,0.868,-0.015,1.099,6.042,-24.658
0.630,0.862,0.004,12.268,4.700,-31.372
0.601,0.832,-0.009,19.409,3.174,-34.729
0.573,0.801,-0.021,20.935,4.089,-39.185
0.522,0.724,0.034,14.221,6.714,-40.466
0.508,0.715,0.095,7.385,10.132,-41.931
0.500,0.735,0.145,11.597,14.771,-48.157
0.483,0.819,0.150,27.100,12.207,-53.223
0.485,0.845,0.116,78.125,-9.583,-67.139
0.493,0.823,0.037,101.685,-23.987,-76.050
0.501,0.777,0.011,116.943,-32.837,-88.074
0.586,0.713,0.047,109.619,-23.315,-87.769
0.635,0.728,0.061,99.548,-7.874,-85.449
0.667,0.759,0.059,89.294,14.038,-88.074
0.703,0.802,0.038,94.055,13.000,-93.567
0.706,0.802,0.028,101.501,5.737,-103.760
0.738,0.802,0.055,98.389,5.798,-105.286
0.771,0.799,0.071,94.788,6.348,-105.896
0.804,0.791,0.090,94.360,3.052,-108.337
0.845,0.748,0.154,97.900,0.000,-111.328
0.848,0.723,0.189,108.093,-2.930,-115.234
0.818,0.692,0.232,111.572,-0.061,-114.380
0.815,0.662,0.239,112.671,5.920,-111.877
0.846,0.624,0.254,112.122,19.043,-103.210
0.954,0.557,0.303,116.882,21.057,-101.196
0.981,0.528,0.321,142.822,11.475,-101.746
0.947,0.499,0.338,156.372,7.751,-99.548
0.917,0.491,0.322,159.546,24.231,-93.079
0.863,0.451,0.272,148.621,38.025,-92.041
0.843,0.404,0.266,136.230,49.561,-93.262
0.813,0.343,0.265,126.587,59.753,-95.337
0.760,0.207,0.233,129.822,59.021,-93.262
0.740,0.139,0.188,136.902,59.937,-84.656
0.685,0.044,0.032,128.906,69.397,-78.796
0.666,0.017,-0.050,110.168,85.510,-73.120
0.657,0.008,-0.118,61.951,120.422,-63.538
0.635,0.038,-0.237,41.321,130.432,-61.401
0.623,0.047,-0.295,11.536,137.512,-68.054
0.618,0.048,-0.342,7.568,131.470,-74.768
0.632,0.013,-0.343,31.738,94.177,-85.388
0.708,-0.176,-0.347,46.326,76.965,-87.402
0.711,-0.254,-0.363,52.490,69.153,-85.815
0.707,-0.295,-0.381,39.307,68.115,-63.416
0.737,-0.305,-0.347,27.222,68.542,-48.279
0.771,-0.278,-0.328,5.737,79.895,-23.499
0.878,-0.217,-0.349,-5.798,86.182,-21.301
0.920,-0.233,-0.376,-19.043,87.585,-27.039
0.945,-0.354,-0.348,-50.110,75.012,-44.617
0.953,-0.390,-0.278,-65.674,67.322,-49.500
0.977,-0.391,-0.197,-81.238,62.561,-47.302
1.024,-0.366,-0.129,-75.684,62.927,-44.067
1.020,-0.383,-0.185,-41.931,59.082,-37.720
0.994,-0.419,-0.422,-21.118,52.673,-33.569
0.987,-0.409,-0.561,11.230,33.936,-30.579
0.956,-0.398,-0.806,20.081,22.400,-34.241
0.923,-0.408,-0.888,25.391,10.132,-40.283
0.884,-0.423,-0.929,32.593,-11.475,-50.842
0.811,-0.439,-0.881,33.813,-16.968,-51.392
0.808,-0.410,-0.794,23.193,-14.221,-39.246
0.858,-0.332,-0.582,14.954,-11.292,-30.273
0.893,-0.308,-0.477,7.874,-13.672,-14.038
0.934,-0.284,-0.281,13.489,-17.029,-8.545
0.927,-0.284,-0.211,24.231,-18.372,-4.333
0.910,-0.286,-0.162,45.593,-6.531,7.935
0.862,-0.300,-0.133,52.124,6.653,17.639
0.837,-0.300,-0.155,64.575,32.715,42.725
0.860,-0.247,-0.248,73.425,39.917,51.941

1.076,-0.581,-1.082,-135.925,63.171,101.379
1.092,-0.654,-1.208,-144.287,64.148,136.475
1.080,-0.778,-1.443,-131.592,51.758,151.794
1.070,-0.800,-1.512,-90.210,1.038,176.025
1.050,-0.692,-1.476,-75.928,-29.114,182.434
1.004,-0.600,-1.386,-72.266,-59.875,181.335
0.919,-0.551,-1.275,-82.520,-124.390,157.837
0.556,-0.631,-0.997,-84.473,-154.358,143.066
0.268,-0.669,-0.806,-85.510,-201.294,135.986
-0.392,-0.630,-0.372,-89.233,-219.727,147.156
-0.763,-0.556,-0.126,-93.933,-236.145,196.350
-1.546,-0.042,0.471,-97.229,-229.919,240.112
-1.872,0.401,0.753,-91.553,-206.360,339.966
-2.198,1.422,1.137,-76.416,-200.256,367.981
-2.177,1.930,1.167,-68.237,-196.533,385.498
-1.916,2.479,1.121,-131.897,-125.610,431.702
0.039,3.897,1.247,-187.317,-30.151,465.271
2.002,4.000,1.278,-236.023,138.428,334.290
3.094,2.719,0.827,-196.594,107.483,102.539
1.474,1.335,0.410,-14.404,-89.172,-216.797
-0.808,-0.395,-0.215,1.038,-84.717,-177.246
-0.607,-0.314,-0.243,-50.537,-8.118,-74.158
-0.077,0.082,-0.155,-80.994,60.852,61.096
0.338,0.664,-0.358,-25.208,28.320,60.242
0.310,0.791,-0.571,17.639,0.122,53.833
0.549,1.094,-0.505,-10.498,11.353,61.523
0.746,1.233,-0.288,-41.748,5.737,47.729
0.850,1.273,-0.022,-36.438,-8.484,28.137
0.753,1.176,-0.033,-30.762,-17.090,7.935
0.624,1.046,-0.084,-30.884,-13.794,-14.160
0.492,0.906,-0.170,-33.508,-6.592,-12.695
0.498,0.927,-0.200,-28.137,5.737,1.953
0.565,0.994,-0.280,-17.090,4.089,5.005
0.599,1.002,-0.301,5.066,-10.559,1.099
0.641,0.970,-0.233,9.766,-17.822,-1.892
0.635,0.950,-0.174,11.108,-22.522,-5.188
0.612,0.921,-0.136,13.306,-24.475,-9.888
0.573,0.839,-0.131,13.550,-22.400,-10.315
0.567,0.816,-0.134,9.583,-17.517,-9.583
0.557,0.795,-0.126,7.385,-16.418,-9.338
0.559,0.786,-0.104,1.160,-11.597,-6.531
0.564,0.774,-0.055,-1.038,-8.484,-4.333
0.557,0.771,-0.045,-0.793,-7.263,-3.052
0.547,0.770,-0.042,3.967,-7.935,-3.784
0.537,0.770,-0.043,7.751,-8.545,-5.005
0.536,0.763,-0.052,17.639,-14.587,-7.751
0.536,0.745,-0.061,20.264,-17.395,-7.996
0.537,0.750,-0.063,15.137,-13.855,-4.761
0.562,0.777,-0.069,7.507,-7.935,-3.052
0.577,0.794,-0.058,-7.080,2.441,-1.526
0.597,0.807,-0.027,-8.179,2.686,-2.625
0.597,0.809,-0.023,-5.005,1.343,-3.235
0.596,0.813,-0.032,1.160,1.709,-2.747
0.614,0.837,-0.063,1.404,3.235,-2.563
0.625,0.858,-0.069,-0.549,4.883,-6.409
0.646,0.892,-0.065,-0.732,4.150,-11.597
0.648,0.901,-0.056,0.793,2.563,-17.700
0.655,0.912,-0.037,11.230,-2.441,-27.222
0.677,0.932,0.005,20.325,-5.310,-31.250
0.677,0.940,0.014,40.405,-10.986,-40.161
0.650,0.965,0.024,48.401,-12.024,-44.434
0.632,0.976,0.028,58.960,-9.033,-54.199
0.602,0.932,0.031,64.697,-8.545,-60.242
0.598,0.892,0.048,73.120,-11.169,-65.369
0.609,0.873,0.086,101.318,-19.653,-67.993
0.636,0.899,0.165,118.530,-22.034,-67.566
0.635,0.930,0.174,140.076,-18.311,-70.068
0.649,0.951,0.143,138.489,-12.390,-73.547
0.668,0.936,0.130,110.779,3.052,-84.045
0.683,0.882,0.147,91.614,8.728,-89.539
0.676,0.860,0.183,74.219,11.719,-93.933
0.667,0.854,0.257,55.969,17.578,-100.281
0.614,0.868,0.411,60.059,24.109,-105.591
0.588,0.837,0.432,90.271,28.320,-118.652
0.597,0.725,0.374,100.830,23.743,-125.244
0.603,0.676,0.344,102.539,20.630,-129.639
0.606,0.631,0.332,93.201,22.400,-129.333
0.637,0.569,0.349,91.553,23.254,-127.136
0.664,0.546,0.349,103.516,20.569,-124.207
0.727,0.515,0.323,111.511,21.240,-122.314
0.742,0.518,0.318,116.760,26.855,-120.850
0.745,0.519,0.319,122.009,42.725,-117.126
0.809,0.485,0.285,123.169,48.706,-112.549
0.853,0.476,0.238,116.882,59.509,-109.741
0.879,0.425,0.140,110.413,63.416,-111.938
0.873,0.386,0.116,101.257,69.214,-114.807
0.867,0.317,0.103,100.586,71.655,-114.746
0.871,0.264,0.080,102.295,72.449,-113.525
0.873,0.207,0.029,100.952,77.332,-108.704
0.849,0.093,-0.107,91.248,85.083,-105.774
0.835,0.037,-0.168,57.373,107.239,-96.558
0.825,-0.004,-0.255,41.077,114.319,-94.788
0.810,-0.020,-0.295,30.518,115.967,-94.421
0.799,-0.035,-0.339,15.930,112.915,-93.262
0.800,-0.063,-0.432,6.226,112.915,-94.238
0.814,-0.089,-0.476,-24.536,113.892,-102.417
0.825,-0.140,-0.537,-46.753,116.089,-109.192
0.807,-0.167,-0.536,-89.905,120.178,-119.263
0.768,-0.215,-0.443,-93.201,111.572,-119.812
0.745,-0.236,-0.393,-73.914,88.867,-118.347
0.705,-0.330,-0.354,9.644,16.479,-115.723
0.682,-0.378,-0.346,45.654,-13.916,-113.953
0.663,-0.435,-0.351,66.467,-40.833,-97.412
0.696,-0.517,-0.285,54.749,-45.959,-82.947
0.717,-0.516,-0.183,29.541,-47.302,-67.566
0.697,-0.495,0.018,24.963,-41.382,-64.453
0.693,-0.515,0.069,26.794,-21.057,-52.185
0.734,-0.597,0.063,28.748,-7.751,-42.603
0.767,-0.644,-0.014,28.687,6.897,-31.982
0.801,-0.660,-0.119,14.526,31.860,-15.198
0.877,-0.604,-0.252,5.859,34.424,-14.160
0.895,-0.604,-0.320,0.977,27.466,-27.710
0.860,-0.689,-0.512,-0.244,26.489,-35.400
0.843,-0.725,-0.576,0.427,29.663,-42.297
0.814,-0.731,-0.626,8.850,29.602,-42.480
0.788,-0.716,-0.657,22.705,25.879,-40.466
0.759,-0.715,-0.740,39.856,0.305,-18.005
0.867,-0.647,-0.773,29.175,-18.372,2.258
0.957,-0.554,-0.638,-4.944,-32.776,17.334

1.215,-0.584,-0.747,-45.532,-10.559,115.723
1.165,-0.609,-0.798,-18.860,-35.828,115.906
0.957,-0.778,-0.984,-2.075,-55.176,115.173
0.809,-0.931,-1.126,45.715,-108.521,122.559
0.355,-1.333,-1.521,66.956,-136.230,135.010
0.032,-1.454,-1.699,69.458,-160.034,158.569
-0.755,-1.201,-1.786,-15.686,-192.078,231.018
-1.217,-0.741,-1.532,-90.332,-209.900,255.798
-1.759,-0.090,-1.010,-206.177,-303.223,256.287
-3.131,1.406,0.400,-234.558,-349.915,263.062
-3.646,2.252,1.042,-295.227,-308.350,403.503
-2.357,3.961,2.249,-329.773,-209.473,525.024
0.379,4.000,3.197,-290.527,44.861,622.925
4.000,3.656,3.580,-202.270,117.126,365.051
2.733,2.364,2.068,-67.688,89.966,-68.542
0.242,0.615,0.276,65.979,-5.493,-339.600
-0.956,-0.581,-1.129,-52.246,99.731,-122.864
-0.299,-0.056,-0.948,-140.259,141.846,95.947
0.332,0.683,-0.740,-52.917,38.269,66.101
0.345,0.686,-0.747,4.333,-52.124,29.602
0.568,0.751,-0.166,-34.668,-48.218,35.950
0.732,0.938,0.236,-67.993,-37.964,41.931
0.868,1.147,0.501,-61.279,-8.484,44.495
0.863,1.219,0.338,-37.292,7.568,33.875
0.710,1.046,0.077,-15.381,21.362,-2.197
0.406,0.679,-0.172,-20.264,20.691,-10.925
0.335,0.591,-0.194,-24.231,19.775,-9.277
0.390,0.594,-0.229,-19.287,18.188,13.916
0.460,0.645,-0.230,-14.587,15.503,24.658
0.526,0.706,-0.212,-3.723,5.981,31.250
0.629,0.807,-0.156,1.343,0.183,27.588
0.641,0.821,-0.138,8.972,-11.047,10.803
0.597,0.793,-0.132,12.024,-15.198,4.028
0.588,0.773,-0.140,14.832,-17.334,0.977
0.596,0.762,-0.141,18.188,-18.188,0.549
0.607,0.763,-0.096,18.921,-18.921,0.305
0.610,0.767,-0.062,19.043,-17.517,0.610
0.625,0.782,-0.027,16.296,-14.160,1.587
0.625,0.800,-0.023,6.592,-6.958,2.563
0.614,0.840,-0.013,3.052,-4.700,1.770
0.617,0.855,-0.009,1.648,-3.357,0.793
0.626,0.863,-0.009,5.676,-4.211,-3.967
0.635,0.852,-0.035,9.888,-6.165,-7.568
0.634,0.850,-0.057,14.587,-7.263,-10.986
0.651,0.858,-0.068,13.000,-5.615,-11.353
0.657,0.868,-0.062,6.287,-0.549,-14.099
0.670,0.878,-0.047,3.540,1.343,-17.029
0.682,0.883,-0.028,2.197,2.014,-20.996
0.693,0.893,0.001,8.545,-1.038,-32.043
0.687,0.918,0.059,17.822,-4.456,-37.170
0.671,0.920,0.073,40.527,-8.850,-46.204
0.648,0.912,0.079,48.706,-7.996,-50.842
0.634,0.900,0.081,54.016,-6.775,-55.664
0.612,0.878,0.086,61.829,-6.226,-66.284
0.571,0.850,0.127,66.101,-5.127,-70.984
0.552,0.847,0.156,77.698,-1.282,-79.468
0.519,0.805,0.189,81.543,1.526,-84.229
0.535,0.766,0.196,81.055,12.024,-91.492
0.635,0.670,0.170,81.055,17.700,-93.201
0.676,0.662,0.151,83.313,21.545,-93.445
0.699,0.678,0.128,94.116,24.048,-92.407
0.699,0.685,0.067,99.426,21.179,-92.041
0.698,0.673,0.052,99.915,15.747,-90.454
0.723,0.623,0.074,95.154,16.602,-89.233
0.748,0.587,0.105,89.172,18.127,-87.402
0.777,0.559,0.148,83.923,20.508,-82.520
0.833,0.543,0.205,87.036,22.095,-80.444
0.855,0.536,0.205,98.450,23.621,-78.491
0.880,0.490,0.179,103.760,22.034,-78.369
0.891,0.439,0.159,105.957,19.958,-77.942
0.893,0.390,0.141,91.003,23.926,-73.364
0.877,0.349,0.115,75.439,32.715,-68.726
0.875,0.354,0.110,43.945,53.650,-61.646
0.882,0.374,0.136,35.889,58.105,-62.988
0.870,0.351,0.148,44.495,51.819,-68.726
0.820,0.283,0.142,54.932,45.715,-69.153
0.797,0.250,0.121,63.721,40.955,-67.200
0.779,0.217,0.090,61.401,44.556,-57.861
0.770,0.195,0.063,50.354,52.429,-52.673
0.780,0.207,0.084,43.457,58.411,-48.401
0.800,0.217,0.133,55.359,51.697,-49.377
0.806,0.225,0.136,71.960,42.358,-50.903
0.812,0.224,0.117,88.928,35.339,-50.659
0.854,0.226,0.064,82.947,40.527,-47.546
0.879,0.252,0.062,65.369,51.575,-43.396
0.908,0.285,0.041,61.890,54.199,-44.189
0.930,0.301,0.016,60.547,56.030,-45.593
0.959,0.332,0.007,60.913,51.819,-53.711
0.973,0.341,0.021,65.491,43.213,-61.646
0.963,0.316,0.028,75.378,29.114,-72.510
0.961,0.228,0.001,72.998,31.433,-73.242
0.974,0.199,-0.034,49.133,57.556,-70.374
0.990,0.203,-0.077,36.682,68.420,-72.021
0.985,0.175,-0.101,28.687,72.510,-76.599
0.971,0.132,-0.140,14.648,79.468,-86.121
0.944,0.102,-0.202,6.958,83.008,-90.088
0.938,0.093,-0.220,0.366,76.111,-103.577
0.896,-0.016,-0.267,-3.601,72.021,-110.168
0.871,-0.089,-0.285,-12.268,72.998,-112.793
0.817,-0.183,-0.298,-37.964,85.510,-109.009
0.784,-0.221,-0.303,-50.598,92.896,-107.422
0.761,-0.263,-0.307,-70.862,100.281,-102.417
0.745,-0.384,-0.312,-71.960,95.947,-99.976
0.719,-0.465,-0.297,-47.607,72.021,-97.656
0.664,-0.590,-0.248,-29.724,59.143,-91.858
0.663,-0.617,-0.226,-1.404,54.687,-68.237
0.710,-0.601,-0.248,5.920,63.721,-53.223
0.739,-0.591,-0.310,9.583,75.745,-39.734
0.779,-0.571,-0.396,6.531,94.727,-23.254
0.834,-0.510,-0.588,2.258,96.863,-22.095
0.831,-0.514,-0.702,-2.747,84.473,-24.963
0.786,-0.553,-0.906,-0.610,72.021,-22.949
0.749,-0.567,-0.984,11.047,42.419,-12.939
0.734,-0.541,-1.058,15.991,27.588,-4.578
0.757,-0.503,-1.047,13.000,-0.183,4.089
0.784,-0.446,-0.920,3.906,-10.071,0.427
0.789,-0.423,-0.791,-10.193,-17.151,-4.272
0.802,-0.395,-0.630,-37.415,-23.376,-8.362
0.844,-0.337,-0.319,-41.870,-23.987,-8.423

0.514,-1.120,-1.102,-13.123,53.772,181.946
0.482,-1.197,-1.214,54.077,-5.066,212.708
0.383,-1.317,-1.471,91.553,-33.386,229.004
0.341,-1.298,-1.585,157.043,-102.051,264.771
0.213,-1.237,-1.758,184.143,-141.357,276.794
0.083,-1.187,-1.809,205.078,-179.626,283.813
-0.066,-1.043,-1.776,188.721,-253.296,302.551
-0.338,-0.400,-1.407,125.061,-278.442,313.049
-0.582,-0.067,-1.160,-84.961,-299.927,276.794
-1.650,0.540,-0.276,-187.134,-320.496,247.498
-2.347,1.043,0.411,-309.692,-357.483,254.272
-3.462,2.423,1.612,-324.219,-338.928,307.678
-3.305,3.234,1.939,-315.918,-283.752,395.874
0.003,4.000,2.754,-259.399,-98.816,570.740
2.736,4.000,3.102,-246.216,14.893,556.641
4.000,3.812,2.884,-241.150,136.780,61.829
1.120,1.460,0.670,-127.136,70.679,-207.214
-0.540,0.288,-0.469,-15.198,59.875,-165.833
-0.494,-0.052,-1.190,-83.740,120.972,-29.846
-0.067,0.183,-1.000,-119.385,115.540,30.640
0.027,0.290,-0.905,-32.715,-17.334,8.667
-0.029,0.385,-0.968,-9.705,-40.405,23.621
0.178,0.639,-0.755,-46.143,-28.870,91.064
0.763,1.339,-0.171,-55.054,-27.344,103.271
0.945,1.547,-0.017,-35.278,-35.278,65.186
0.885,1.448,0.014,-26.428,-36.194,28.320
0.720,1.242,-0.026,-21.667,-33.325,-4.211
0.567,1.037,-0.069,-18.799,-17.517,-29.541
0.407,0.791,-0.186,-20.081,-5.798,-26.245
0.391,0.738,-0.267,-13.611,9.277,-7.507
0.416,0.706,-0.399,-6.531,7.874,0.610
0.442,0.722,-0.404,3.235,-4.761,8.179
0.487,0.777,-0.315,5.981,-11.292,9.094
0.502,0.792,-0.254,8.484,-17.212,8.484
0.508,0.794,-0.200,16.357,-24.170,5.554
0.492,0.774,-0.153,22.339,-24.902,4.517
0.490,0.755,-0.159,32.043,-23.682,5.249
0.519,0.743,-0.153,30.212,-21.179,6.531
0.533,0.751,-0.134,19.226,-12.451,5.493
0.539,0.759,-0.129,15.381,-8.301,4.211
0.533,0.769,-0.142,12.573,-5.859,3.418
0.526,0.788,-0.154,6.897,-3.662,3.235
0.523,0.842,-0.175,4.272,-2.380,3.174
0.536,0.868,-0.183,1.160,-1.282,-1.160
0.563,0.891,-0.191,2.136,-3.235,-5.676
0.576,0.895,-0.189,5.798,-8.240,-14.893
0.593,0.913,-0.178,6.226,-8.606,-19.287
0.604,0.928,-0.163,6.287,-8.179,-23.315
0.619,0.950,-0.145,12.207,-6.836,-30.090
0.653,0.990,-0.125,17.639,-7.019,-35.889
0.657,0.995,-0.123,31.677,-9.216,-50.476
0.651,0.997,-0.105,38.696,-9.277,-56.213
0.655,1.003,-0.091,49.072,-3.479,-65.063
0.663,1.030,-0.049,53.162,0.793,-69.519
0.670,1.042,-0.029,57.678,3.906,-74.646
0.680,1.039,-0.024,66.772,6.775,-88.013
0.673,0.995,-0.060,69.153,7.690,-95.642
0.667,0.967,-0.071,65.552,9.766,-105.713
0.671,0.948,-0.044,62.683,10.803,-108.887
0.672,0.945,-0.027,62.195,11.597,-113.708
0.662,0.921,-0.012,70.557,7.751,-128.906
0.614,0.826,0.026,77.454,3.052,-134.338
0.595,0.775,0.040,87.830,0.488,-135.742
0.608,0.673,0.021,87.891,5.554,-133.484
0.627,0.620,-0.002,77.332,20.752,-127.319
0.650,0.575,-0.016,70.923,26.550,-123.596
0.652,0.578,-0.015,66.345,30.701,-120.422
0.654,0.589,-0.016,64.392,33.936,-119.507
0.646,0.586,-0.010,66.650,32.349,-121.765
0.644,0.565,-0.005,76.294,25.818,-124.634
0.666,0.468,-0.028,81.665,23.926,-123.718
0.678,0.412,-0.045,83.618,26.550,-114.868
0.681,0.358,-0.061,78.369,31.555,-108.704
0.672,0.372,-0.067,71.899,37.476,-103.516
0.664,0.392,-0.078,67.200,41.077,-102.417
0.678,0.359,-0.117,69.275,38.330,-106.140
0.714,0.296,-0.127,73.364,30.090,-113.953
0.802,0.156,-0.110,73.975,25.879,-113.586
0.848,0.119,-0.083,73.792,23.071,-109.558
0.873,0.121,-0.061,70.313,26.733,-98.938
0.870,0.118,-0.087,64.575,33.569,-93.567
0.883,0.127,-0.113,45.166,52.368,-81.726
0.963,0.101,-0.177,36.011,59.753,-79.834
1.004,0.066,-0.198,20.935,58.716,-81.970
1.062,0.090,-0.154,18.005,52.002,-85.815
1.069,0.090,-0.141,20.691,44.128,-93.018
1.055,0.051,-0.158,33.508,32.104,-105.286
1.007,-0.041,-0.223,35.217,31.738,-104.431
1.003,-0.064,-0.235,26.489,40.344,-96.680
1.014,-0.067,-0.178,22.949,42.908,-95.703
1.015,-0.065,-0.126,28.503,39.124,-101.807
0.984,-0.117,-0.093,34.302,38.818,-105.713
0.950,-0.156,-0.117,37.048,43.335,-107.361
0.911,-0.202,-0.152,33.875,58.655,-96.191
0.899,-0.217,-0.183,32.410,63.782,-85.022
0.908,-0.194,-0.199,31.311,69.336,-76.660
0.886,-0.178,-0.226,29.175,68.298,-78.735
0.865,-0.211,-0.246,26.550,63.416,-82.764
0.803,-0.299,-0.328,25.024,63.721,-81.299
0.781,-0.320,-0.372,22.888,64.941,-77.393
0.770,-0.323,-0.410,17.761,62.805,-70.557
0.742,-0.313,-0.458,16.968,58.289,-70.190
0.731,-0.302,-0.457,20.020,44.800,-70.618
0.736,-0.286,-0.397,23.499,38.208,-71.045
0.741,-0.291,-0.361,31.006,29.785,-68.604
0.743,-0.339,-0.354,32.166,29.297,-65.308
0.728,-0.372,-0.389,30.334,32.349,-61.218
0.717,-0.377,-0.421,21.484,44.617,-54.443
0.719,-0.378,-0.486,19.897,46.509,-54.199
0.699,-0.424,-0.556,22.827,39.978,-55.969
0.648,-0.545,-0.708,22.034,35.767,-53.955
0.625,-0.603,-0.778,14.526,26.978,-46.692
0.573,-0.680,-0.877,11.902,21.179,-41.931
0.561,-0.702,-0.903,13.672,14.099,-35.950
0.567,-0.709,-0.919,23.132,-1.831,-20.935
0.614,-0.675,-0.885,23.254,-9.399,-14.160
0.648,-0.633,-0.815,10.559,-20.630,-3.357
0.725,-0.539,-0.610,2.014,-22.278,0.244
0.760,-0.502,-0.516,-10.681,-18.677,4.700

1.198,-0.873,-0.916,-40.527,-20.203,71.899
1.263,-0.972,-1.160,-48.401,-12.573,79.590
1.040,-1.205,-1.793,-53.162,-23.010,78.247
0.763,-1.353,-2.130,-113.037,-68.176,79.773
0.136,-1.446,-2.326,-175.476,-94.421,90.088
-0.152,-1.334,-2.096,-238.647,-123.474,108.154
-0.449,-1.140,-1.741,-306.213,-181.763,163.208
-1.168,-0.481,-0.875,-306.763,-206.909,204.834
-1.586,0.030,-0.417,-270.203,-235.901,325.561
-2.308,1.501,0.313,-257.446,-228.394,390.625
-2.581,2.297,0.560,-257.751,-189.270,493.225
-2.306,3.693,1.003,-261.658,-162.292,539.612
-1.172,4.000,1.516,-244.080,-50.781,617.187
3.019,4.000,3.427,-200.867,27.161,584.045
4.000,3.566,3.532,-145.447,102.234,417.847
3.150,2.459,2.524,-21.973,152.832,-108.704
-0.187,0.349,-0.166,3.723,148.987,-170.227
-0.536,0.099,-0.831,-67.444,183.105,8.972
-0.056,0.149,-1.044,-73.242,141.418,39.673
-0.050,0.101,-1.080,-3.967,1.038,29.114
0.029,0.271,-0.998,3.906,-28.931,57.373
0.312,0.651,-0.626,-13.489,-41.077,94.910
0.659,1.144,-0.120,-53.223,-43.335,123.596
1.181,1.790,0.626,-53.040,-33.630,102.173
1.181,1.719,0.620,-24.963,2.930,21.240
0.714,1.167,0.121,-16.418,20.447,-8.606
0.510,0.940,-0.106,-16.174,33.081,-21.912
0.411,0.776,-0.321,-16.907,37.659,-14.587
0.435,0.775,-0.374,-9.460,31.006,-7.507
0.466,0.787,-0.413,6.409,12.634,-0.732
0.526,0.822,-0.395,9.888,2.808,0.000
0.553,0.846,-0.334,10.010,-15.076,-2.075
0.607,0.906,-0.184,9.705,-20.752,-2.991
0.617,0.933,-0.125,10.986,-24.475,-3.845
0.609,0.929,-0.059,18.005,-27.222,-10.681
0.602,0.903,-0.036,20.508,-24.963,-14.648
0.598,0.878,-0.012,17.639,-16.052,-21.362
0.604,0.862,0.015,17.822,-11.902,-23.621
0.610,0.863,0.012,23.376,-10.254,-28.381
0.609,0.872,0.020,26.001,-11.841,-33.508
0.596,0.871,0.027,28.748,-12.695,-39.612
0.578,0.865,0.027,31.311,-5.859,-48.584
0.571,0.845,0.017,29.419,0.549,-50.293
0.584,0.820,0.003,26.123,10.498,-49.988
0.605,0.772,-0.022,25.452,13.611,-47.607
0.620,0.781,-0.013,24.231,17.639,-41.504
0.651,0.812,0.003,25.635,17.822,-42.175
0.654,0.810,-0.004,29.358,16.846,-46.082
0.656,0.795,-0.013,34.546,15.198,-56.946
0.668,0.757,-0.003,32.837,15.076,-61.096
0.682,0.747,0.016,27.893,15.137,-65.308
0.706,0.780,0.072,27.405,15.564,-67.017
0.705,0.797,0.088,30.029,16.968,-69.946
0.696,0.796,0.088,41.016,18.494,-79.163
0.689,0.777,0.093,44.006,18.860,-83.923
0.700,0.769,0.104,42.358,21.912,-93.811
0.707,0.731,0.121,41.992,22.705,-98.755
0.705,0.705,0.131,45.959,23.560,-100.952
0.726,0.688,0.139,52.185,24.963,-98.938
0.755,0.694,0.126,60.974,26.550,-98.083
0.785,0.694,0.107,74.707,27.649,-102.051
0.830,0.685,0.065,77.026,27.161,-105.225
0.840,0.659,0.044,76.233,22.949,-112.183
0.842,0.516,0.012,76.599,19.531,-114.441
0.825,0.459,0.012,78.186,16.296,-113.770
0.817,0.433,0.017,84.167,17.822,-104.675
0.831,0.466,0.034,89.661,20.691,-100.708
0.845,0.484,0.039,104.736,21.667,-99.548
0.871,0.422,0.002,109.070,22.339,-101.013
0.883,0.354,-0.036,107.483,24.963,-102.478
0.890,0.287,-0.064,86.243,35.583,-102.173
0.906,0.238,-0.021,74.768,39.856,-100.281
0.910,0.225,-0.000,71.350,40.649,-100.525
0.909,0.156,-0.025,75.745,37.903,-100.586
0.907,0.129,-0.036,79.590,35.156,-95.703
0.890,0.111,-0.054,77.148,38.330,-92.468
0.894,0.117,-0.056,71.167,42.847,-90.637
0.913,0.136,-0.043,62.561,45.227,-92.651
0.921,0.109,-0.021,62.622,42.664,-95.154
0.918,0.068,-0.026,59.448,45.227,-94.238
0.930,0.012,-0.047,55.237,51.270,-92.285
0.937,0.002,-0.057,47.974,59.143,-90.881
0.934,-0.049,-0.096,44.006,62.012,-89.844
0.932,-0.065,-0.119,39.429,66.345,-86.853
0.929,-0.083,-0.160,31.494,76.294,-81.055
0.896,-0.127,-0.244,27.527,79.163,-79.285
0.890,-0.119,-0.255,24.719,77.332,-75.928
0.884,-0.136,-0.300,24.719,75.195,-76.172
0.874,-0.166,-0.335,21.667,72.144,-70.862
0.869,-0.171,-0.388,21.423,70.007,-66.162
0.877,-0.163,-0.406,23.376,65.918,-63.232
0.883,-0.165,-0.422,29.419,52.612,-64.087
0.868,-0.199,-0.454,30.762,46.753,-65.430
0.859,-0.219,-0.468,22.705,42.297,-66.101
0.833,-0.258,-0.454,16.602,41.199,-65.735
0.819,-0.281,-0.438,10.071,36.499,-61.951
