"aX","aY","aZ","gX","gY","gZ"
0.439,-0.237,-0.934,-109.741,56.885,-42.664
0.466,-0.285,-0.986,-117.371,59.570,-40.527
0.480,-0.386,-1.071,-120.605,64.697,-35.217
0.495,-0.419,-1.097,-122.620,60.852,-23.621
0.454,-0.486,-1.133,-119.263,52.429,-19.287
0.413,-0.508,-1.143,-113.525,48.096,-19.592
0.382,-0.506,-1.146,-98.999,42.480,-19.409
0.371,-0.508,-1.125,-91.248,40.710,-18.921
0.366,-0.522,-1.073,-75.012,35.522,-20.630
0.374,-0.532,-0.922,-70.618,30.945,-18.982
0.375,-0.528,-0.857,-72.998,26.001,-13.550
0.340,-0.507,-0.768,-77.026,25.452,-9.399
0.318,-0.496,-0.748,-87.830,22.705,-5.615
0.261,-0.464,-0.750,-91.248,21.362,-6.409
0.282,-0.463,-0.886,-91.675,20.752,-6.409
0.388,-0.606,-1.287,-55.481,30.151,0.610
0.286,-0.847,-1.079,-26.550,27.649,5.371
0.196,-0.638,-0.760,-28.198,-27.222,1.648
0.176,-0.280,-0.678,-40.894,-24.597,-0.793
0.215,-0.367,-0.747,-18.372,2.502,6.287
0.332,-0.670,-0.859,-2.258,5.676,7.751
0.345,-0.713,-0.832,0.244,1.587,5.920
0.341,-0.681,-0.796,-13.855,-12.939,5.432
0.314,-0.609,-0.835,-13.733,-13.855,8.911
0.330,-0.666,-0.958,13.489,-8.911,13.733
0.434,-0.854,-1.216,32.776,-11.719,13.794
0.494,-0.886,-1.315,87.097,-31.982,27.771
0.503,-0.907,-1.442,119.080,-38.269,45.410
0.485,-0.882,-1.453,162.048,-43.579,70.190
0.427,-0.733,-1.453,176.453,-48.218,75.378
0.399,-0.652,-1.444,187.927,-54.321,79.590
0.371,-0.597,-1.437,207.642,-63.293,83.618
0.335,-0.520,-1.434,215.027,-65.125,78.918
0.336,-0.487,-1.432,228.516,-76.599,64.148
0.334,-0.435,-1.422,235.840,-86.914,59.265
0.311,-0.416,-1.387,252.502,-108.276,55.054
0.279,-0.362,-1.263,257.568,-116.699,52.856
0.282,-0.322,-1.192,257.996,-125.671,51.270
0.290,-0.290,-1.134,251.282,-148.987,45.654
0.298,-0.241,-1.053,249.145,-159.058,41.687
0.293,-0.209,-1.017,252.380,-172.607,32.898
0.279,-0.135,-0.916,255.737,-177.002,26.794
0.269,-0.105,-0.858,260.193,-179.138,13.000
0.249,-0.053,-0.735,261.108,-180.054,7.935
0.254,-0.022,-0.670,259.949,-181.152,2.808
0.268,0.009,-0.603,249.329,-185.181,-8.667
0.293,0.055,-0.487,241.577,-190.491,-14.099
0.293,0.065,-0.422,232.117,-207.336,-21.729
0.281,0.079,-0.281,232.727,-213.684,-24.963
0.283,0.089,-0.212,238.220,-216.919,-33.325
0.370,0.120,-0.135,238.464,-214.355,-38.208
0.413,0.141,-0.140,238.831,-208.618,-42.603
0.423,0.138,-0.133,247.009,-195.435,-44.006
0.357,0.075,-0.007,255.920,-188.904,-45.227
0.324,0.047,0.091,276.001,-178.528,-58.411
0.304,0.000,0.278,270.996,-178.040,-67.688
0.339,-0.036,0.366,220.154,-186.523,-83.374
0.448,-0.083,0.535,184.204,-193.909,-90.210
0.503,-0.100,0.632,158.325,-198.791,-96.252
0.566,-0.095,0.758,135.193,-197.327,-99.365
0.663,-0.050,0.906,132.263,-184.570,-96.313
0.710,-0.049,0.949,140.015,-144.348,-77.515
0.776,-0.029,0.975,146.301,-129.028,-63.049
0.744,-0.042,0.943,161.499,-107.300,-32.104
0.622,-0.135,0.900,163.269,-100.586,-19.470
0.592,-0.169,0.890,159.973,-98.755,-10.315
0.587,-0.172,0.871,154.236,-101.501,-4.395
0.561,-0.141,0.848,150.391,-99.548,-7.629
0.546,-0.142,0.859,141.174,-88.806,-16.052
0.443,-0.237,0.840,145.630,-80.322,-16.724
0.332,-0.348,0.873,161.438,-54.260,-13.489
0.161,-0.598,1.100,158.325,-46.082,-13.916
0.185,-0.639,1.228,139.160,-41.504,-19.653
0.292,-0.591,1.357,47.363,-30.334,-43.884
0.688,-0.324,1.643,-1.221,-18.555,-57.739
0.841,-0.198,1.647,-39.978,18.799,-67.566
0.868,-0.127,1.085,-35.706,28.198,-49.133
0.771,-0.130,0.789,12.695,25.635,2.808
0.586,-0.156,0.530,46.936,12.329,25.085
0.539,-0.147,0.530,65.552,-4.761,38.269
0.512,-0.139,0.601,53.650,-16.663,23.926
0.574,-0.108,0.774,36.255,-11.658,4.211
0.641,-0.112,0.790,2.197,5.432,-28.870
0.713,-0.200,0.736,-5.737,12.146,-33.447
0.716,-0.240,0.729,-2.380,12.756,-20.203
0.705,-0.265,0.773,1.587,6.775,-8.057
0.704,-0.244,0.799,2.441,1.221,2.441
0.701,-0.213,0.804,-6.592,0.793,9.155
0.663,-0.193,0.759,-11.902,5.554,7.019

0.936,-0.715,-1.055,-107.849,103.271,-85.327
0.927,-0.698,-1.100,-27.954,140.381,-66.223
0.919,-0.698,-0.993,4.211,145.813,-54.443
0.907,-0.712,-0.905,13.489,125.244,-41.565
0.909,-0.693,-0.816,-4.272,109.070,-41.016
0.891,-0.669,-0.815,-26.550,93.689,-37.109
0.863,-0.641,-0.821,-61.523,74.951,-26.245
0.789,-0.554,-0.868,-69.092,70.923,-22.034
0.744,-0.512,-0.893,-56.396,64.880,-13.000
0.662,-0.481,-0.848,-41.992,59.937,-11.963
0.639,-0.488,-0.801,-25.635,42.542,-22.034
0.639,-0.501,-0.731,-26.855,33.813,-29.846
0.644,-0.502,-0.704,-39.185,21.301,-39.001
0.635,-0.494,-0.682,-46.753,16.785,-39.673
0.613,-0.497,-0.682,-51.270,12.756,-38.696
0.586,-0.505,-0.666,-44.922,7.690,-38.330
0.566,-0.536,-0.583,-40.222,5.432,-40.527
0.595,-0.562,-0.539,-40.588,-6.897,-48.218
0.623,-0.642,-0.460,-44.861,-13.184,-52.490
0.633,-0.669,-0.437,-57.068,-10.498,-52.734
0.636,-0.699,-0.449,-58.350,-5.249,-48.218
0.627,-0.712,-0.459,-48.340,8.972,-40.283
0.617,-0.745,-0.473,-42.480,15.442,-38.391
0.624,-0.765,-0.498,-37.354,20.447,-37.048
0.630,-0.786,-0.521,-22.888,24.536,-31.555
0.637,-0.837,-0.552,-15.930,24.597,-26.550
0.657,-0.862,-0.588,-8.972,27.039,-14.099
0.661,-0.891,-0.683,-3.540,29.602,-4.517
0.641,-0.881,-0.708,16.846,32.837,18.250
0.675,-0.832,-0.708,24.902,26.733,26.794
0.667,-0.819,-0.708,29.297,14.282,32.715
0.669,-0.810,-0.735,32.776,0.244,41.992
0.695,-0.806,-0.844,38.147,2.869,46.631
0.712,-0.821,-0.897,58.044,2.808,55.420
0.776,-0.875,-1.010,69.214,-3.113,59.204
0.802,-0.901,-1.061,95.032,-12.512,69.031
0.826,-0.908,-1.113,108.887,-16.174,75.562
0.824,-0.883,-1.116,121.338,-22.583,82.397
0.795,-0.849,-1.097,135.559,-42.542,95.093
0.725,-0.768,-1.023,134.277,-52.124,98.083
0.705,-0.722,-1.002,120.850,-74.036,102.417
0.640,-0.642,-0.982,115.417,-85.327,105.896
0.605,-0.598,-0.955,114.807,-103.760,112.305
0.549,-0.490,-0.882,119.507,-111.267,115.784
0.519,-0.440,-0.807,127.136,-117.310,118.896
0.494,-0.398,-0.707,136.230,-127.075,119.263
0.485,-0.322,-0.552,131.897,-131.775,114.868
0.499,-0.283,-0.503,113.892,-141.846,102.234
0.567,-0.209,-0.507,110.229,-143.921,99.060
0.601,-0.179,-0.540,139.648,-132.996,110.168
0.599,-0.154,-0.535,168.884,-120.117,117.493
0.609,-0.148,-0.469,196.533,-106.567,118.896
0.637,-0.134,-0.386,221.863,-92.834,107.910
0.683,-0.084,-0.273,223.755,-92.407,102.478
0.700,-0.055,-0.257,231.140,-87.708,97.107
0.744,-0.013,-0.220,238.464,-81.238,96.191
0.762,0.013,-0.183,242.126,-66.223,98.206
0.727,0.080,-0.099,233.154,-61.890,97.168
0.710,0.116,-0.080,217.957,-62.927,91.064
0.706,0.155,-0.084,177.246,-78.003,66.528
0.721,0.219,-0.114,159.973,-87.708,53.833
0.726,0.234,-0.117,145.996,-100.586,39.734
0.738,0.259,-0.097,147.888,-101.257,36.865
0.737,0.266,-0.062,155.701,-100.403,34.668
0.743,0.266,0.024,157.166,-101.562,32.532
0.756,0.272,0.056,156.982,-102.844,30.640
0.748,0.281,0.077,158.020,-102.722,29.724
0.705,0.308,0.101,163.208,-97.351,27.283
0.699,0.311,0.150,177.734,-83.130,20.447
0.709,0.307,0.285,177.612,-83.740,18.860
0.695,0.308,0.305,170.471,-91.064,17.395
0.679,0.313,0.281,159.485,-113.098,7.874
0.677,0.293,0.279,165.955,-117.493,-0.183
0.705,0.265,0.339,182.861,-96.436,-13.062
0.768,0.232,0.432,183.411,-78.857,-14.954
0.781,0.221,0.438,179.199,-65.491,-14.648
0.782,0.212,0.433,167.358,-60.669,-14.282
0.779,0.232,0.399,161.316,-62.561,-15.503
0.754,0.234,0.375,156.738,-63.660,-20.996
0.705,0.201,0.396,160.156,-63.965,-25.818
0.716,0.199,0.424,162.842,-63.477,-34.180
0.745,0.211,0.400,158.691,-64.148,-36.255
0.741,0.215,0.340,154.785,-66.650,-37.598
0.740,0.220,0.286,161.804,-72.754,-38.574
0.694,0.238,0.271,168.152,-76.233,-38.818
0.595,0.184,0.321,171.143,-93.933,-52.856
0.326,-0.233,0.706,170.959,-106.934,-70.679
0.250,-0.546,1.091,162.842,-118.347,-110.657
0.303,-1.134,1.945,142.212,-110.046,-118.591
0.411,-1.288,2.176,108.093,-90.271,-109.741
0.528,-1.284,2.179,27.710,-27.405,-43.701
0.642,-0.866,1.540,-6.592,0.488,-1.465
0.662,-0.516,1.052,-43.213,22.217,51.941
0.703,0.169,0.276,-41.138,18.616,56.824
0.679,0.360,0.136,-27.283,10.498,50.537
0.637,0.422,0.163,12.329,-6.836,15.991
0.617,0.247,0.494,27.710,-12.817,-3.845
0.648,0.083,0.670,39.551,-13.123,-24.902
0.688,-0.223,0.877,37.415,-9.949,-24.353
0.706,-0.308,0.898,26.123,-4.883,-14.709
0.734,-0.319,0.814,20.752,-3.418,-8.911
0.713,-0.299,0.787,17.456,-2.197,-3.601
0.687,-0.272,0.794,12.634,-0.427,1.831
0.700,-0.168,0.758,8.606,0.183,2.014
0.716,-0.095,0.682,6.470,1.648,3.113
0.655,-0.052,0.652,11.963,1.892,3.723
0.624,-0.081,0.729,16.968,0.366,-2.747
0.644,-0.141,0.787,11.108,-1.343,-8.423
0.672,-0.158,0.759,5.432,-2.075,-12.573
0.693,-0.168,0.743,5.066,0.671,-11.658
0.690,-0.170,0.753,6.592,2.869,-7.874
0.671,-0.167,0.753,6.409,5.920,-2.563
0.675,-0.157,0.754,4.150,6.165,-3.723
0.690,-0.155,0.741,-3.540,3.967,-7.385
0.699,-0.163,0.721,-4.639,3.784,-7.080
0.701,-0.163,0.731,-3.845,4.517,-5.432
0.702,-0.159,0.738,-4.028,6.348,-1.831
0.699,-0.142,0.712,-4.944,6.592,-0.977
0.702,-0.134,0.697,-5.066,5.310,-1.221

0.527,0.777,-1.334,101.746,-4.211,26.794
0.476,0.803,-1.398,145.569,-18.982,14.893
0.375,0.803,-1.375,166.138,-39.917,-3.723
0.328,0.771,-1.317,208.496,-95.276,-56.885
0.253,0.665,-1.172,235.046,-119.385,-84.656
0.234,0.599,-1.057,264.587,-134.460,-109.802
0.217,0.501,-0.895,319.397,-151.489,-157.410
0.199,0.300,-0.583,337.585,-158.081,-181.641
0.207,0.232,-0.473,357.483,-157.715,-221.741
0.258,0.132,-0.304,362.549,-151.672,-237.244
0.281,0.062,-0.219,360.046,-148.010,-266.907
0.259,-0.182,-0.002,353.577,-155.273,-284.241
0.256,-0.308,0.124,341.858,-163.879,-302.734
0.277,-0.397,0.253,289.734,-172.974,-325.928
0.337,-0.472,0.525,245.789,-175.232,-323.181
0.346,-0.500,0.628,158.691,-179.565,-302.246
0.310,-0.585,0.738,133.606,-183.166,-292.358
0.273,-0.689,0.822,120.178,-181.763,-257.751
0.167,-1.108,1.066,126.099,-178.467,-234.619
0.144,-1.365,1.253,128.723,-170.410,-213.379
0.165,-1.615,1.511,103.699,-127.502,-172.302
0.550,-1.728,2.057,70.862,-96.130,-148.926
0.967,-1.638,2.325,11.658,-4.578,-85.754
1.423,-1.099,1.955,-19.348,29.114,-33.752
1.187,-0.743,1.303,-45.227,-1.831,85.815
0.646,-0.218,0.398,-10.803,-27.527,112.122
0.550,-0.081,0.223,30.396,-45.227,115.845
0.507,-0.064,0.128,59.448,-50.110,110.779
0.386,-0.114,0.090,51.025,-38.025,95.764
0.347,-0.126,0.166,33.264,-20.874,35.522
0.391,-0.191,0.450,26.978,-19.165,4.089
0.444,-0.266,0.595,1.709,-14.832,-39.551
0.557,-0.422,0.797,-14.099,-13.367,-52.124
0.619,-0.470,0.847,-25.269,-11.780,-57.678
0.688,-0.516,0.865,-28.564,-3.113,-47.241
0.817,-0.619,0.843,-25.635,3.662,-36.743
0.858,-0.630,0.816,-21.301,14.160,-13.794
0.844,-0.533,0.724,-21.118,15.747,-3.174
0.797,-0.468,0.684,-18.738,13.733,16.113
0.711,-0.347,0.621,-15.442,8.240,21.484
0.690,-0.290,0.606,-10.559,2.991,23.193
0.671,-0.246,0.602,-2.380,-2.380,18.005
0.608,-0.225,0.598,-1.892,-1.892,12.634
0.586,-0.242,0.602,-4.272,1.404,-0.061
0.605,-0.289,0.634,-5.737,2.441,-6.531
0.634,-0.307,0.658,-11.658,2.563,-17.517
0.673,-0.349,0.705,-16.846,3.235,-20.203
0.685,-0.373,0.721,-21.790,4.517,-20.508
0.704,-0.386,0.725,-22.766,7.935,-15.076
0.754,-0.374,0.677,-17.273,9.521,-10.620
0.764,-0.363,0.638,-1.526,10.376,-0.305
0.746,-0.334,0.591,5.249,8.911,3.662
0.728,-0.318,0.591,14.099,3.235,6.653
0.702,-0.291,0.599,16.052,0.610,5.615
0.697,-0.281,0.602,16.541,-1.038,2.991
0.687,-0.283,0.596,13.733,-3.113,-2.808
0.679,-0.317,0.594,11.414,-2.686,-3.845
0.686,-0.332,0.604,12.817,-1.526,-4.211
0.703,-0.357,0.632,13.916,-0.977,-3.906
0.703,-0.366,0.648,13.611,-0.183,-2.502
0.691,-0.377,0.671,12.939,0.000,-1.465
0.684,-0.377,0.670,11.841,0.000,-0.793
0.675,-0.381,0.657,10.803,-1.099,-0.305
0.663,-0.394,0.646,11.414,-1.099,-0.488
0.667,-0.395,0.659,10.925,0.061,-2.014
0.677,-0.389,0.680,8.789,0.671,-3.052
0.674,-0.392,0.684,6.531,1.038,-3.723
0.671,-0.392,0.688,2.869,2.502,-4.089
0.672,-0.384,0.686,1.404,3.235,-3.845
0.675,-0.377,0.676,-0.610,4.944,-3.479
0.677,-0.363,0.653,-1.099,5.920,-3.235
0.679,-0.357,0.649,-1.709,7.935,-3.479
0.686,-0.345,0.639,-2.625,8.301,-4.333
0.691,-0.347,0.623,-3.967,7.812,-5.371
0.700,-0.352,0.600,-3.113,6.287,-7.080
0.714,-0.366,0.581,-0.183,5.920,-6.958
0.715,-0.373,0.591,6.470,6.165,-4.944
0.701,-0.392,0.633,7.324,6.775,-4.028
0.696,-0.403,0.642,4.089,7.019,-4.028
0.696,-0.414,0.634,1.526,6.653,-4.883
0.698,-0.421,0.621,-0.488,5.920,-5.432
0.705,-0.426,0.607,0.427,4.944,-4.028
0.722,-0.411,0.605,2.502,5.554,-2.686
0.727,-0.398,0.607,4.578,6.470,0.793
0.721,-0.381,0.599,4.883,6.409,2.136
0.712,-0.381,0.594,7.141,5.188,3.662
0.696,-0.385,0.601,8.606,4.333,3.784
0.691,-0.387,0.609,9.216,3.601,3.296
0.690,-0.389,0.613,7.690,2.625,1.587
0.691,-0.394,0.621,6.775,2.808,0.793
0.689,-0.398,0.629,5.615,4.028,-0.061
0.692,-0.402,0.636,5.310,4.333,-0.244
0.699,-0.395,0.635,5.310,4.822,-0.183
0.705,-0.385,0.632,6.958,6.592,0.916
0.704,-0.369,0.620,7.751,7.507,1.770
0.700,-0.373,0.610,4.883,7.324,1.160
0.696,-0.402,0.583,1.892,6.104,-0.732
0.700,-0.415,0.577,-0.305,4.822,-2.869
0.705,-0.425,0.583,-0.305,4.089,-5.127
0.709,-0.432,0.613,1.343,4.761,-4.700
0.708,-0.432,0.632,3.113,7.568,-2.197
0.704,-0.418,0.653,1.587,8.911,-1.221
0.693,-0.418,0.653,-5.920,10.498,-0.793
0.670,-0.440,0.645,-10.925,10.742,-1.892
0.673,-0.442,0.637,-15.686,10.864,-3.906
0.685,-0.438,0.628,-22.705,11.536,-8.057
0.737,-0.408,0.581,-24.353,11.658,-9.033
0.760,-0.391,0.546,-21.301,10.925,-6.897
0.773,-0.368,0.495,-15.930,10.010,-4.272
0.768,-0.361,0.489,-4.578,6.775,0.793
0.753,-0.353,0.510,-0.793,4.822,2.014
0.751,-0.350,0.526,1.465,3.113,1.831
0.750,-0.349,0.540,1.404,1.160,-0.793
0.748,-0.353,0.552,1.099,0.732,-1.465
0.745,-0.357,0.553,3.235,0.366,-0.305
0.726,-0.381,0.568,4.272,0.122,0.549
0.718,-0.397,0.582,3.845,-0.244,0.549
0.714,-0.413,0.595,-1.099,-0.488,-1.282
0.721,-0.431,0.608,-3.601,-0.244,-2.319

0.260,-1.365,1.292,-48.157,43.762,73.608
0.141,-1.574,1.578,-83.374,83.923,108.032
0.027,-1.849,2.029,-120.605,113.464,126.892
-0.000,-1.905,2.092,-204.102,183.289,176.819
-0.126,-1.867,1.791,-233.215,217.834,210.022
-0.233,-1.787,1.496,-243.713,248.657,247.742
-0.345,-1.659,1.159,-212.097,289.795,321.899
-0.634,-1.312,0.452,-191.345,297.180,354.858
-0.814,-1.155,0.128,-222.168,289.795,411.438
-1.059,-0.810,-0.295,-272.278,287.292,431.641
-1.076,-0.678,-0.385,-335.083,297.119,444.275
-1.011,-0.531,-0.590,-466.980,338.623,455.200
-1.005,-0.485,-0.799,-520.386,359.009,454.956
-1.017,-0.408,-1.094,-609.802,374.023,433.716
-1.110,-0.399,-1.777,-662.170,359.070,408.508
-1.130,-0.547,-2.089,-750.183,294.250,315.918
-0.921,-0.643,-2.660,-744.080,261.902,257.324
-0.701,-0.487,-2.814,-556.335,226.807,176.270
-0.350,-0.060,-2.505,-404.175,206.665,161.011
-0.316,-0.035,-2.097,-277.710,167.419,143.799
-0.316,-0.105,-1.702,-208.130,51.331,66.406
-0.229,-0.253,-1.400,-239.502,13.794,31.128
-0.136,-0.286,-1.489,-304.138,34.241,27.222
-0.038,-0.316,-2.225,-315.979,93.323,47.058
0.332,0.223,-3.072,-206.543,111.450,23.315
-0.388,-1.120,-2.618,-36.316,83.313,8.972
-0.704,-0.827,-1.483,66.284,64.392,20.691
-0.463,0.176,-1.215,36.560,-59.448,20.996
-0.245,0.458,-1.132,33.142,-75.806,23.682
-0.318,0.022,-0.879,79.224,-85.632,-27.649
-0.124,0.015,-0.690,105.164,-77.515,-76.782
0.044,0.013,-0.756,76.904,-19.409,-105.652
0.283,-0.160,-1.052,55.969,-7.446,-95.886
0.336,-0.166,-1.244,49.072,-13.977,-81.360
0.305,-0.118,-1.597,66.711,-43.762,-38.696
0.263,-0.091,-1.706,88.562,-51.514,-22.156
0.229,-0.062,-1.748,146.240,-56.152,-14.893
0.193,-0.020,-1.690,170.227,-58.044,-18.188
0.176,-0.001,-1.651,192.810,-69.641,-28.625
0.136,0.036,-1.572,195.923,-78.857,-34.058
0.110,0.047,-1.525,206.726,-98.694,-46.997
0.064,0.075,-1.399,219.116,-105.652,-52.490
0.045,0.081,-1.308,232.239,-110.107,-57.312
0.026,0.078,-1.217,248.779,-117.249,-68.298
0.031,0.107,-1.059,253.052,-121.521,-76.599
0.053,0.115,-0.986,247.437,-131.042,-95.459
0.116,0.126,-0.852,239.929,-137.390,-103.333
0.154,0.145,-0.800,227.783,-153.625,-112.610
0.175,0.155,-0.689,226.318,-159.363,-113.220
0.184,0.159,-0.620,229.065,-162.292,-115.479
0.220,0.182,-0.564,233.826,-160.339,-122.803
0.315,0.214,-0.467,229.858,-158.630,-125.977
0.357,0.215,-0.423,216.125,-164.368,-128.174
0.384,0.236,-0.379,212.830,-170.532,-126.343
0.370,0.221,-0.343,223.022,-179.749,-128.723
0.398,0.234,-0.235,231.079,-176.086,-135.071
0.425,0.249,-0.173,234.436,-168.518,-141.357
0.451,0.240,-0.103,225.281,-163.147,-145.996
0.464,0.196,0.012,218.384,-166.321,-145.081
0.444,0.162,0.062,207.886,-167.969,-148.010
0.489,0.094,0.183,203.735,-166.077,-154.175
0.535,0.096,0.227,200.989,-164.124,-159.241
0.554,0.091,0.261,189.880,-158.875,-157.410
0.534,0.021,0.314,184.998,-153.748,-155.273
0.523,-0.022,0.338,183.838,-143.372,-160.522
0.492,-0.129,0.403,183.533,-139.221,-167.603
0.479,-0.184,0.442,174.927,-136.902,-188.721
0.477,-0.294,0.506,170.654,-136.658,-200.256
0.522,-0.312,0.507,170.959,-135.681,-211.487
0.586,-0.291,0.482,178.772,-134.277,-231.262
0.684,-0.250,0.394,184.814,-134.644,-231.567
0.711,-0.263,0.373,207.214,-130.615,-209.778
0.635,-0.486,0.464,213.318,-126.526,-194.824
0.530,-0.710,0.571,203.125,-122.925,-158.569
0.350,-1.263,0.866,184.814,-123.047,-142.700
0.352,-1.497,1.035,158.264,-120.483,-130.737
0.422,-1.729,1.257,112.915,-87.830,-95.276
0.852,-2.025,2.046,106.262,-46.326,-61.035
0.928,-1.722,2.063,43.091,13.794,30.151
0.562,-0.792,0.890,2.319,15.198,69.885
0.421,-0.548,0.330,-21.057,1.221,80.078
0.438,-0.269,0.001,-14.099,-11.536,61.462
0.494,-0.186,0.078,-5.127,-16.968,40.039
0.540,-0.161,0.220,6.042,-5.127,4.211
0.639,-0.234,0.547,6.897,2.502,-11.047
0.690,-0.295,0.656,-3.113,9.827,-25.940
0.718,-0.464,0.715,-8.728,8.179,-24.719
0.696,-0.553,0.702,-11.536,-2.319,-12.756
0.681,-0.620,0.653,-12.512,-2.380,-6.470
0.689,-0.614,0.607,-14.465,2.380,-1.404
0.696,-0.598,0.554,-16.052,15.198,2.747
0.711,-0.539,0.504,-13.733,18.433,3.113
0.720,-0.511,0.504,-9.338,13.306,5.371
0.723,-0.468,0.518,-8.118,7.751,6.470
0.715,-0.455,0.526,-6.653,0.366,5.554
0.692,-0.446,0.536,-6.226,-0.183,2.930
0.692,-0.447,0.534,-5.981,0.549,-0.244
0.699,-0.444,0.531,-4.089,1.709,-3.845
0.709,-0.450,0.526,-2.502,0.671,-3.723
0.708,-0.456,0.528,1.709,-2.136,-0.793
0.698,-0.464,0.556,3.662,-2.014,0.854
0.689,-0.466,0.570,2.869,1.099,2.075
0.685,-0.456,0.579,1.282,2.747,1.343
0.687,-0.450,0.575,-0.122,3.601,-0.061
0.691,-0.447,0.568,-1.404,2.808,-3.235
0.698,-0.455,0.549,-1.160,2.075,-4.150
0.703,-0.464,0.537,0.732,0.854,-4.395
0.708,-0.492,0.528,2.686,0.610,-3.784
0.704,-0.510,0.539,4.944,0.610,-2.686
0.697,-0.523,0.559,7.507,0.732,-0.061
0.690,-0.519,0.587,6.226,0.916,0.305
0.688,-0.514,0.580,0.793,1.587,-0.427
0.678,-0.507,0.554,-0.305,2.258,-0.366
0.678,-0.499,0.552,0.916,3.174,0.488
0.688,-0.478,0.554,1.587,2.991,0.793
0.692,-0.471,0.553,1.831,2.686,0.793
0.691,-0.469,0.551,1.709,2.441,-0.061
0.688,-0.474,0.553,1.282,2.563,-0.916
0.689,-0.482,0.553,-0.183,3.113,-1.953

0.469,-0.205,-1.848,-49.011,37.720,4.700
0.410,-0.202,-1.718,15.442,6.165,16.602
0.268,-0.150,-1.379,40.833,-9.705,17.578
0.228,-0.121,-1.234,73.120,-24.170,12.146
0.218,-0.083,-1.063,79.224,-26.001,9.521
0.219,-0.074,-1.030,80.200,-28.015,8.484
0.220,-0.064,-1.014,80.627,-32.654,5.249
0.225,-0.028,-0.981,82.825,-32.349,2.075
0.231,-0.013,-0.972,83.069,-27.954,-4.700
0.260,0.015,-0.999,79.468,-27.649,-7.385
0.277,0.028,-1.019,72.510,-33.630,-10.193
0.304,0.040,-1.039,71.716,-37.537,-11.108
0.310,0.042,-1.045,72.449,-41.565,-12.085
0.314,0.050,-1.053,76.599,-50.354,-16.479
0.330,0.065,-1.089,78.613,-53.406,-19.775
0.340,0.070,-1.117,84.412,-55.786,-23.621
0.361,0.089,-1.153,89.539,-56.824,-24.780
0.367,0.102,-1.146,103.882,-62.866,-28.076
0.371,0.144,-1.104,112.000,-66.711,-29.419
0.371,0.160,-1.067,117.371,-70.374,-30.518
0.377,0.166,-1.030,116.882,-79.346,-35.400
0.413,0.186,-1.000,114.746,-83.313,-37.476
0.432,0.200,-0.990,113.281,-85.632,-33.569
0.449,0.208,-0.941,114.380,-87.097,-32.654
0.460,0.215,-0.909,118.958,-91.248,-31.616
0.461,0.225,-0.837,121.521,-94.177,-31.006
0.461,0.241,-0.810,123.291,-96.802,-32.471
0.469,0.258,-0.792,122.070,-99.792,-39.429
0.498,0.289,-0.778,121.033,-101.379,-42.053
0.505,0.297,-0.762,122.620,-105.896,-45.471
0.518,0.307,-0.702,124.634,-108.765,-47.852
0.524,0.309,-0.661,124.207,-113.586,-53.284
0.540,0.309,-0.572,122.559,-115.295,-56.580
0.551,0.309,-0.527,120.666,-117.004,-59.509
0.564,0.308,-0.483,117.554,-118.591,-65.979
0.597,0.306,-0.392,116.577,-117.676,-68.787
0.619,0.304,-0.350,112.549,-113.770,-70.923
0.656,0.314,-0.288,109.436,-111.633,-70.740
0.659,0.314,-0.262,101.990,-109.436,-70.496
0.662,0.305,-0.218,100.037,-109.436,-72.021
0.673,0.302,-0.196,99.731,-109.619,-74.768
0.684,0.296,-0.171,101.440,-109.619,-80.627
0.720,0.291,-0.114,102.539,-107.483,-83.069
0.747,0.296,-0.090,98.633,-100.891,-86.182
0.786,0.278,-0.086,94.543,-100.220,-86.548
0.796,0.271,-0.106,96.375,-102.783,-86.670
0.798,0.250,-0.119,103.699,-102.661,-87.341
0.806,0.245,-0.111,113.464,-101.074,-89.600
0.817,0.241,-0.104,127.502,-97.351,-96.252
0.835,0.212,-0.087,128.723,-98.938,-98.328
0.842,0.193,-0.079,130.127,-111.328,-104.004
0.874,0.183,-0.075,130.493,-116.760,-107.361
0.880,0.168,-0.071,128.967,-124.146,-106.567
0.890,0.125,-0.038,129.456,-126.038,-104.675
0.890,0.102,-0.021,130.859,-126.953,-104.126
0.885,0.071,-0.004,134.583,-129.883,-103.577
0.857,0.001,0.041,134.827,-131.775,-102.783
0.815,-0.055,0.073,133.240,-136.230,-99.426
0.798,-0.141,0.204,132.141,-137.451,-98.877
0.826,-0.150,0.287,128.113,-137.390,-99.182
0.838,-0.167,0.409,122.253,-136.780,-96.130
0.816,-0.178,0.454,115.051,-134.460,-91.064
0.787,-0.187,0.483,112.000,-125.854,-82.703
0.690,-0.231,0.510,112.732,-122.131,-79.346
0.635,-0.265,0.542,114.685,-113.831,-72.144
0.575,-0.306,0.623,118.713,-108.887,-71.289
0.566,-0.321,0.652,127.380,-99.426,-75.928
0.550,-0.415,0.677,126.587,-97.046,-82.947
0.542,-0.466,0.659,122.131,-96.802,-93.018
0.540,-0.530,0.632,113.464,-101.135,-101.501
0.528,-0.735,0.621,112.122,-101.013,-97.412
0.509,-0.855,0.667,113.586,-89.478,-75.623
0.516,-1.005,0.877,113.953,-79.163,-61.829
0.554,-1.030,0.997,94.849,-53.406,-38.330
0.668,-0.977,1.064,74.951,-40.894,-29.724
